ALO Lidar Data on 20190701

UT (hour) for each column
  23.4000   23.5000   23.6000   23.7000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 

Vertical Wind Error (m/s)
     6.57      6.57      5.56      6.02 
     4.97      5.02      4.70      4.84 
     3.68      3.99      4.01      4.38 
     2.61      2.95      3.08      3.69 
     2.27      2.43      2.34      2.65 
     2.24      2.33      2.15      2.13 
     2.30      2.31      2.13      2.07 
     2.34      2.35      2.17      2.11 
     2.33      2.40      2.23      2.13 
     2.30      2.43      2.24      2.17 
     2.29      2.42      2.22      2.18 
     2.30      2.38      2.22      2.16 
     2.30      2.38      2.21      2.13 
     2.33      2.39      2.21      2.10 
     2.35      2.38      2.24      2.11 
     2.37      2.41      2.24      2.14 
     2.38      2.41      2.24      2.15 
     2.41      2.43      2.26      2.15 
     2.38      2.48      2.31      2.16 
     2.34      2.49      2.33      2.19 
     2.24      2.45      2.28      2.18 
     2.09      2.36      2.20      2.11 
     1.98      2.18      2.04      2.00 
     1.97      2.03      1.91      1.89 
     2.05      2.05      1.94      1.84 
     2.14      2.15      2.01      1.88 
     2.22      2.22      2.08      1.95 
     2.27      2.32      2.16      2.02 
     2.30      2.40      2.22      2.10 
     2.34      2.40      2.28      2.19 
     2.38      2.44      2.34      2.24 
     2.45      2.50      2.38      2.26 
     2.58      2.62      2.45      2.31 
     2.76      2.86      2.60      2.45 
     3.02      3.16      2.85      2.68 
     3.28      3.43      3.09      2.92 
     3.50      3.68      3.32      3.21 
     3.70      3.95      3.69      3.61 
     3.94      4.33      4.06      4.04 
     4.47      5.00      4.52      4.55 
     5.54      6.08      5.29      5.30 
     6.56      6.77      6.09      5.80 
     7.03      7.03      6.59      6.03 
     7.25      7.72      6.96      6.47 
     7.71      8.45      7.58      6.93 
     8.62      9.36      8.33      7.66 
     9.94     10.58      9.21      8.93 
    10.89     11.59     10.32      9.76 
    12.55     12.73     11.13     10.80 
    13.35     13.87     16.56     13.20 
    13.98     15.21     18.32     14.41 
    16.00     16.88     16.22     15.82 
    17.86     18.20     17.81     18.69 
    19.88     21.59     23.19     24.71 
    29.52     26.74     30.19     35.50 
    39.44     40.15     44.45     52.10 
    64.02    113.65    102.75    115.88 
